host_id,id,earnings
43059034,1,960
43063104,2,23100
43085687,1,0
43090989,2,55
43115531,1,81270
43115698,1,0
43122645,2,416
43136721,1,231
43161356,1,11520
43164938,1,1482
43244180,5,49970
43259405,9,101577
43277739,1,962
43288164,1,270
43311422,1,4672
43345559,2,1050
43349865,1,1710
43356615,1,0
43399128,2,34224
43414634,1,60
43424941,1,0
43441679,1,60
43471704,1,948
43505134,3,9280
43563871,1,9150
43565515,23,120352
43594361,1,3420
43604513,1,468
43614678,1,10422
43645405,4,28050
43654764,2,120
43676305,1,3072
43680095,1,0
43711993,1,105
43725139,1,12558
43762790,1,6290
43789361,1,5225
43813225,3,20400
43837620,2,3690
43862213,1,0
43867885,2,5478
43874131,2,3480
43917466,1,8400
43932817,1,2475
43950877,1,3450
44102530,1,8505
44109467,1,3880
44184956,1,0
44195494,1,175
44200653,1,0
44204205,2,1890
44248922,1,588
44326162,1,288
44338603,1,0
44384694,1,246
44432141,1,5180
44433462,1,9300
44434156,2,6916
44434875,1,2610
44455126,2,266
44484521,1,114
44486623,1,1710
44495141,2,7680
44583806,2,6850
44649351,1,300
44657811,1,315
44685689,2,2338
44687496,1,90
44692965,1,90
44721573,1,0
44730226,4,12238
44771865,1,88
44820333,1,69
44824567,1,7482
44824838,1,713
44833495,1,27900
44845937,1,103040
44847267,1,216
44863383,1,3496
44871936,3,5301
44902056,1,2436
44913823,10,19122
44939268,2,3820
44978272,1,40
44983502,1,798
44984522,1,1485
44999645,1,630
45007580,1,1972
45028502,2,400
45055493,1,6732
45056336,1,0
45063337,1,54
45072553,1,150
45101786,1,15714
45120858,2,0
45155517,1,0
45158177,1,0
45187194,3,1468
45226846,1,23275
45260292,3,10440
45262018,1,34164
45265277,2,630
45276687,1,0
45294870,1,560
45318968,1,1752
45350337,1,2870
45381191,1,2338
45383749,1,2175
45389414,1,192
45399538,1,0
45426202,1,0
45436885,1,3540
45437245,1,120
45445673,2,0
45460198,1,23
45472359,2,33165
45484342,2,2160
45495375,1,4482
45510964,2,21186
45511707,1,120
45515449,2,13050
45518958,1,700
45547030,3,880
45569253,1,2520
45573274,1,8600
45586804,1,4128
45652930,1,3750
45666812,2,1944
45679271,1,0
45764838,1,0
45786070,1,0
45799888,2,1760
45822595,1,0
45823330,3,15190
45827229,1,17160
45872759,1,10125
45883803,1,47250
45884023,1,3168
45884113,1,288
45970775,1,8736
45975782,1,2340
46055376,1,11544
46058923,1,240
46081373,1,5100
46140079,1,450
46140441,2,630
46155368,1,280
46159733,3,118800
46219024,2,1716
46249651,1,2640
46290985,1,760
46458048,2,1260
46463291,1,200
46468012,1,3136
46478014,2,16926
46525815,1,855
46536544,1,53010
46548595,1,576
46585783,1,0
46612869,5,13967
46615860,1,8550
46635775,1,18720
46637327,1,12152
46650142,1,2736
46654721,1,10260
46660973,2,7250
46682418,1,0
46690642,1,14539
46696994,4,207406
46710774,1,0
46727362,1,80
46729323,1,0
46766081,1,6930
46769057,2,600
46775981,2,171
46779185,2,2004
46783050,1,0
46828749,1,5564
46876375,1,66
46885739,1,0
46914366,2,283
46935692,3,20148
46961164,1,9912
46963628,1,9
46965426,1,0
47046859,1,0
47087048,1,0
47090980,1,132
47171261,34,155227
47205892,1,1218
47207227,1,4182
47333975,1,4080
47347356,3,74910
47364353,2,0
47364850,1,4368
47420556,1,0
47491355,1,4400
47494333,1,3200
47499138,3,32800
47526126,1,23250
47554733,3,4740
47627289,4,975
47646128,2,38188
47650926,1,14790
47659327,1,0
47708177,1,0
47770106,1,0
47778948,1,0
47819160,1,560
47824385,1,504
47840865,2,42644
47861869,1,420
47881647,1,0
47886918,1,900
47906307,1,4257
47934433,2,2990
47963908,1,0
47964103,3,21496
47979672,1,13410
47983522,1,299
47995316,1,21627
48006882,1,140
48044798,1,768
48048860,1,0
48053029,1,175
48070220,1,4680
48092599,2,30
48171832,7,5435
48183618,1,10080
48191321,1,17
48231315,1,5000
48277614,1,0
48309752,1,29445
48324223,1,0
48404460,1,1320
48499570,1,2240
48504009,1,15555
48515683,1,0
48546147,1,100
48555509,1,1025
48562201,1,0
48624935,2,42906
48642013,1,5440
48645551,4,90
48650523,1,3906
48652563,2,1704
48664466,1,0
48678603,1,833
48734818,2,24552
48761161,1,30
48762316,1,12400
48769067,1,1260
48802218,1,5940
48805117,1,2816
48806951,1,1200
48836482,1,0
48848676,12,84567
48859302,1,240
48874811,1,108
48928609,1,0
48933861,1,3363
49003548,1,80
49006124,1,60
49072091,2,330
49095152,3,200
49096561,2,13284
49108240,1,9720
49169778,1,715
49189971,2,2925
49196496,1,8374
49206344,1,266
49228940,1,2635
49286068,1,0
49464421,1,2400
49469592,3,18798
49502428,1,2170
49541739,1,1260
49585378,2,5261
49601606,1,910
49622519,1,114
49624038,1,12423
49642056,3,27306
49696033,1,0
49704172,4,36112
49710594,1,0
49713158,1,840
49714500,1,1248
49759798,1,0
49797375,1,50
49800635,1,105
49805355,1,21760
49813134,1,50
49813494,1,602
49842769,2,4854
49861895,1,1800
49866326,1,19125
49894730,4,28760
49896352,6,15770
49915845,3,18912
49918232,2,54500
49921153,1,2400
49923376,1,5500
49932767,1,29925
49950657,1,715
49972110,1,34100
49992992,1,8670
50062267,3,20232
50115586,1,160
50127349,1,45
50140027,1,9114
50177318,1,3520
50180368,1,0
50189205,1,2200
50262451,1,551
50267332,1,1200
50280589,1,5340
50282028,1,160
50291804,2,10170
50340982,1,0
50345502,1,8280
50368311,1,0
50384829,1,4620
50391248,1,1118
50399791,1,5850
50442915,3,7174
50445571,1,5236
50467850,1,7992
50470731,1,0
50515381,1,4686
50516583,1,0
50566464,1,1890
50595183,2,48
50603555,1,2825
50669209,1,2530
50683370,5,2550
50739579,1,0
50741251,1,0
50749033,1,0
50791942,3,68050
50808142,3,124775
50825390,1,30
50826613,1,25
50831817,1,0
50848422,2,4500
50885817,4,181080
50888658,1,30
50889510,1,0
50897618,1,222000
50928708,4,3134
50934068,1,35
50967186,1,120
50968560,1,4050
50990016,1,312
51019588,1,0
51098795,1,40
51127554,1,2030
51131608,7,7746
51148799,1,13667
51205938,2,76704
51238458,1,1500
51251584,1,493
51251904,3,36736
51254827,1,5454
51268716,1,0
51298462,1,0
51305426,1,3198
51353706,2,412
51384813,1,828
51389505,1,8960
51395102,1,57660
51412210,1,16200
51446397,1,88
51501559,2,3504
51561353,1,16380
51561935,1,0
51577333,1,644
51578489,1,1560
51608006,1,6240
51617231,3,12089
51637783,1,198
51646713,1,0
51651184,1,106200
51653619,1,8103
51663590,1,11008
51676290,1,14040
51682213,1,0
51685071,1,0
51704396,1,0
51708070,1,3520
51712400,1,2760
51720638,5,34410
51724102,2,0
51730097,4,1575
51741154,1,0
51755500,1,1188
51764925,1,0
51807276,2,195
51826283,1,0
51838891,3,77035
51879851,1,3699
51883557,2,5808
51888333,1,0
51903875,1,29700
51908383,1,0
51937897,3,5779
51939140,2,26418
51955190,1,180
51979193,4,1767
52015354,1,58050
52041369,1,0
52061617,1,700
52080041,2,1919
52096900,1,88
52097927,1,728
52101192,2,8535
52105854,2,80256
52107672,1,120
52112058,2,1376
52148199,1,0
52150186,1,150
52223630,1,0
52289874,1,7155
52293778,1,3538
52308773,1,0
52318268,2,1968
52408179,1,225
52410601,1,14
52445046,1,1980
52630394,1,980
52660369,1,180
52738137,1,0
52845641,1,0
52847952,1,7410
52882918,1,80
52905784,1,805
52935515,1,4650
52967951,2,6182
53020177,1,1064
53058540,3,155
53079152,1,1380
53080946,1,900
53159395,1,15520
53268863,1,8625
53285115,1,0
53391448,3,45334
53444312,1,9
53484483,1,1420
53532440,1,2520
53537224,2,1855
53539766,1,7154
53614635,1,67470
53666276,1,111600
53722524,1,1200
53723101,1,1092
53807169,1,47628
53820632,1,8775
53844410,1,3430
53859753,3,9449
53894342,6,2880
53905711,1,0
53943070,1,12000
53973065,1,0
54025692,1,3190
54058607,1,598
54082387,11,8690
54158495,1,0
54163680,2,10225
54179831,1,630
54196501,1,405
54205233,1,638
54223876,1,2640
54254255,1,1725
54297455,2,6824
54320669,11,143895
54357534,1,3036
54392759,1,50
54400318,1,7700
54441813,1,2310
54449306,1,6394
54453963,2,2250
54460469,3,400
54462543,1,5100
54605956,1,360
54635321,2,1335
54652383,1,276
54680723,3,3050
54694510,1,0
54770353,1,4480
54820821,20,425600
54833979,1,0
54848814,1,1472
54862841,1,81
54883260,1,1767
54975304,1,750
54979601,1,25920
54986967,1,2025
54991338,2,31590
55031699,2,23361
55103645,1,5580
55127622,2,1820
55167631,1,3364
55230394,6,3448
55242124,1,406
55329491,2,11680
55366754,7,67390
55384498,1,52800
55387423,1,31496
55390614,5,24520
55394382,1,0
55448850,1,540
55472658,1,0
55536130,1,28125
55572743,1,3540
55622196,2,2201
55663926,1,840
55665060,2,53640
55670542,1,9185
55744602,2,9184
55780009,1,0
55797413,1,0
55806099,1,300
55916020,1,87750
55943389,1,90
56037602,1,3720
56045515,2,24240
56055112,1,0
56058077,1,16512
56078674,1,0
56106289,1,1254
56113676,1,640
56223475,1,320
56234673,2,1350
56257974,1,8190
56441503,1,51680
56460493,1,23616
56472278,1,5916
56503135,2,20520
56503929,1,1012
56507419,1,0
56513263,2,407
56589944,3,14912
56606862,1,24480
56611778,2,855
56640419,1,130
56739395,1,1512
56820880,1,1920
56848064,1,2070
56855891,3,26166
56861455,1,66960
56863332,1,21728
56890277,1,11400
56953000,1,2450
56984862,1,0
57016949,1,945
57024432,1,1184
57025294,1,3600
57038419,1,1144
57057170,1,200
57095619,1,320
57129580,1,200
57158837,1,540
57177684,1,352
57184926,1,0
57216725,1,990
57224574,1,2160
57226031,1,315
57235423,1,22848
57236849,5,9712
57271239,1,0
57282079,3,12804
57352951,1,0
57429810,1,4256
57558551,1,0
57573463,1,4200
57597309,1,0
57604325,1,930
57724350,2,630
57740396,2,4220
57786531,1,3000
57797081,1,1176
57893263,1,9331
57935558,10,52230
57949759,1,4224
57992918,1,9462
58026109,1,180
58027452,2,5058
58031906,10,24178
58054871,1,69750
58090404,1,4680
58090731,2,380
58171851,1,5694
58195161,1,0
58233907,1,0
58279622,1,22568
58379549,2,7950
58410094,1,480
58452146,1,3600
58541848,1,35
58550328,1,6032
58567886,1,12900
58691190,1,0
58729812,1,1595
58823630,1,276
58824010,1,0
58840794,2,992
58871212,2,112611
58874223,2,2232
58910739,1,2166
58915642,1,40
58926648,2,43716
58939803,1,0
58958509,1,5625
58958752,1,1925
58984000,1,6960
58993125,1,6200
58996772,10,22560
59019825,2,106
59038434,1,225
59042570,2,415
59065387,1,44
59065468,2,993
59069022,1,1080
59072238,1,720
59117267,1,0
59129420,1,1000
59136040,1,525
59140411,1,3360
59149309,1,5418
59158524,1,0
59159300,1,540
59166690,1,0
59189489,1,990
59190628,1,1200
59200277,1,2655
59223335,7,4980
59281550,1,0
59290300,1,23040
59290703,1,4620
59292231,1,0
59298917,1,380
59317222,1,4620
59343044,1,0
59354888,1,10400
59428556,1,0
59456756,1,6460
59499204,2,3318
59560451,1,320
59637983,2,184
59640486,1,245
59686123,1,336
59742225,1,0
59751936,1,6384
59763727,4,6072
59807325,1,0
59883811,1,0
59885404,2,1708
59888383,1,2156
59918507,1,924
59920569,1,1720
59931289,2,380
59997572,1,150
60011601,1,50
60054567,1,0
60057552,1,525
60066414,1,84
60098138,1,0
60188548,1,0
60213024,1,0
60234006,2,4030
60234499,1,1224
60324043,1,1170
60328547,1,14160
60338339,1,80
60486362,1,1008
60527437,1,1200
60624266,1,30
60674876,1,0
60712597,1,540
60742588,1,308
60761891,2,21474
60897119,2,9344
60935975,1,10560
60951178,1,135
60973800,3,780
60996245,1,585
61055181,1,4224
61057130,1,200
61063114,1,2400
61081652,6,135000
61108030,2,6825
61108416,1,280
61170764,1,330
61195991,1,480
61217576,1,0
61217981,1,864
61238521,2,17605
61302222,2,13335
61345639,2,0
61360206,8,691590
61361969,4,0
61367074,1,440
61367530,1,0
61420004,2,12213
61427488,1,13040
61540638,3,11620
61608584,1,468
61662940,2,12672
61674344,4,51543
61789155,1,78
61796638,1,1219
61822484,1,760
61874060,2,9270
61887152,1,720
61928398,1,0
61940192,2,394
61964775,1,3780
61986453,1,0
62075195,1,14630
62104457,1,70
62184647,1,156
62213187,1,35
62223888,1,7424
62234492,1,39600
62297404,2,10740
62316678,1,11480
62366626,1,4028
62373184,1,480
62384682,2,3240
62440567,3,5014
62453234,2,390
62503672,1,210
62509390,1,4508
62512434,2,7750
62513829,1,1134
62514436,1,64
62542848,1,990
62621820,1,14160
62631512,1,1610
62633302,2,5024
62644704,1,3450
62660606,2,4500
62669770,1,1440
62677762,1,75
62775292,1,6156
62874330,1,390
62874984,1,12300
62881132,1,22000
62884441,2,1235
62896313,2,490
62941932,1,0
62950020,1,104
62972546,1,2325
62984598,2,2294
63046897,1,120
63047696,1,350
63048416,17,9350
63070947,1,2888
63091472,1,5760
63115079,1,0
63116217,1,80
63121665,3,44300
63143570,1,15360
63195115,1,0
63198399,2,5556
63200951,1,585
63209082,1,160
63229593,14,68340
63266022,1,945
63320401,1,498
63374052,1,25872
63375556,1,1976
63403561,1,540
63408304,1,360
63481313,1,350
63491770,1,90
63504250,1,400
63550584,1,0
63686955,1,0
63727303,1,25
63734526,1,560
63777792,2,1164
63780146,1,0
63799127,1,18720
63806538,1,418
63884491,1,1040
63902691,1,12450
63904005,1,3330
63921795,1,144
63947879,2,0
63954733,1,180
64047093,5,31814
64099499,1,6720
64107803,1,5400
64162295,1,1720
64231844,3,4322
64344542,1,90
64418544,2,210
64419291,1,11544
64429620,1,228
64442948,1,1280
64515600,10,53568
64537028,1,0
64552555,1,0
64725391,2,1140
64763737,2,135124
64803604,2,5222
64810417,1,798
64810993,1,2800
64813805,1,912
64847445,1,2880
64858197,1,0
64871919,1,30
64881916,1,10582
64903899,1,12
65021905,1,450
65102592,2,15
65148822,1,0
65183798,1,350
65192518,1,0
65195536,1,42315
65262355,1,495
65286650,1,0
65311501,1,0
65321287,1,192
65354184,1,3055
65495141,2,840
65525158,1,70
65726695,1,0
65770850,1,45
65846460,2,16006
65847508,1,0
65849529,1,3640
65861894,1,0
65888875,1,117
65920507,3,1532
65921426,1,0
65948935,1,100
66012763,1,220
66045682,2,8476
66205179,2,530
66216444,1,0
66240350,1,1872
66299543,1,35
66501634,1,2535
66517702,2,13016
66532839,1,0
66570858,1,4340
66577729,1,7216
66599852,1,11700
66616188,1,0
66635010,1,1512
66933654,3,12432
67014524,1,200
67019184,1,5782
67038599,1,5110
67093816,1,4920
67162208,1,910
67215230,1,0
67217827,1,105
67274917,1,300
67312836,2,960
67344988,1,1980
67370780,2,3049
67478167,2,4938
67550783,1,200
67564171,1,4480
67609870,1,0
67668452,1,546
67697776,1,0
67701382,1,3675
67708936,1,5250
67716125,1,6780
67720429,1,0
67723465,1,16910
67740881,1,2610
67746662,1,6670
67751158,1,33405
67764671,1,240
67775250,2,782
67778225,1,11000
67789997,1,2970
67921501,15,7488
67923328,2,540
67929709,2,7192
67955476,1,2520
68037971,1,1160
68051395,2,4983
68141584,1,200
68258475,1,6160
68272406,1,6480
68284319,2,5778
68337157,2,208
68356937,1,21460
68430477,1,600
68548413,2,2255
68561294,1,0
68567095,1,30
68569221,1,1440
68619859,1,1645
68693890,1,0
68706004,1,1246
68915497,1,1700
68967347,1,6480
68977564,2,1912
69001219,2,8838
69002561,2,15270
69005335,1,0
69075205,1,50
69107989,1,0
69156022,4,2119
69204518,1,3360
69221946,1,2016
69240049,1,4060
69312172,1,0
69328474,3,0
69335216,1,8730
69339626,2,5560
69395559,1,24750
69454435,1,54000
69527964,1,0
69535269,4,1368
69535735,1,5880
69543312,1,630
69651760,1,342
69670399,1,1990
69723444,1,0
69755484,1,232
69780696,3,1924
69783849,1,4830
69803890,1,483
69815537,9,53280
69818655,1,4860
69849079,1,16023
69868887,1,312
69921595,1,2112
69924836,2,3804
69970452,1,0
70106729,1,86
70121120,1,200
70135382,1,0
70180427,2,18360
70183941,1,10920
70185663,1,4104
70199190,1,849750
70220020,1,119
70227802,1,8112
70229010,1,114
70236248,3,3352
70278696,1,34080
70310068,1,708
70343441,1,312
70372400,1,420
70386660,1,2400
70458957,1,4160
70461709,1,0
70467683,1,2300
70488849,1,608
70530657,1,34200
70530885,1,0
70619765,2,4384
70624594,10,33972
70641711,1,200
70646426,1,0
70659800,1,654
70671771,2,21
70748591,2,446
70751634,1,1280
70758535,1,4200
70759779,1,250
70799182,1,700
70933101,2,5715
70949324,1,2080
70963230,1,0
70968207,2,4140
71032250,1,540
71050775,1,0
71069839,1,1836
71079714,2,17595
71079946,1,190
71148083,3,5180
71150815,1,420
71214260,2,6700
71240609,3,2170
71326430,1,4050
71355528,3,4104
71417359,1,280
71421643,2,918
71426876,1,18909
71450583,1,0
71456472,2,360
71463892,1,0
71477006,1,810
71484622,1,3848
71521745,1,0
71524204,2,2640
71529029,1,0
71653201,1,1600
71667398,1,0
71721546,1,2040
71813933,2,320
71836437,1,6240
71851332,1,28800
71922291,1,0
71980610,2,7371
71991608,1,7056
72004957,1,185
72061901,1,450
72078178,1,0
72093817,1,1014
72225845,1,960
72300960,2,4791
72318227,1,0
72327776,1,539
72358253,1,40800
72378023,2,1430
72441003,1,5100
72513946,1,320
72627055,1,75
72653077,1,0
72674051,2,0
72696923,2,8626
72707826,1,11660
72749126,1,540
72764279,1,800
72826244,1,12760
72833158,1,207
72862922,1,3150
72896527,1,4180
72924647,1,0
72935372,1,9900
72976389,1,0
72984879,17,70224
73006377,2,410
73016735,2,56420
73077305,4,27565
73145097,1,2880
73486753,1,800
73489179,1,1800
73492053,1,1430
73516180,1,10557
73565758,1,35
73587755,1,396
73589627,1,0
73706772,1,440
73714186,1,14100
73761386,1,160
73764866,1,90
73777923,1,0
73779335,1,1080
73883397,1,105
73907447,1,216
73910042,2,2400
73928605,1,3540
73931643,1,2295
73947656,1,2300
73958055,1,15330
73960853,1,0
73976926,12,1536
73990201,2,5440
73997869,1,3150
74106113,1,7830
74136559,2,8750
74136676,1,10200
74176619,1,7912
74189875,4,19072
74267925,1,0
74290038,1,0
74330994,4,13959
74350961,1,43
74362562,3,4968
74422477,1,11250
74431807,1,608
74442840,1,5280
74454355,2,3566
74457245,1,44
74462053,1,9720
74600854,1,25200
74604218,1,2079
74650080,1,310
74744550,1,34860
74745821,2,11360
74752008,1,7650
74769976,1,0
74783196,1,3864
74852341,1,480
74867579,1,64
74867713,2,792
74869564,1,0
74939516,1,108
74960639,2,844
74967668,1,0
74971839,1,1750
74972927,1,7936
75001510,2,2801
75016472,5,7163
75032559,1,5280
75155895,5,7154
75161086,1,0
75169955,1,315
75181103,1,108
75212261,1,506
75235559,1,30
75263559,1,6045
75341644,2,500
75383908,3,26860
75449580,4,1737
75451173,2,15555
75465013,1,7018
75515551,1,240
75528111,1,0
75542504,1,135
75544311,1,790
75588684,1,9120
75620994,13,87076
75624023,1,30
75642860,1,101700
75746308,3,5581
75851770,1,20
75900051,1,3102
75910873,1,3225
75937600,1,200
75942967,1,0
75972684,2,2028
76072520,1,507
76092845,1,5880
76169294,1,2544
76306433,1,22
76355464,1,54945
76384135,1,270
76430336,2,564
76448505,1,0
76696144,2,210
76721318,2,40
76723773,1,25
76763198,1,44
76877176,1,0
76881375,1,0
76897210,2,358
76906151,1,0
76910831,1,700
76939734,1,96
76971181,1,8880
77047598,2,3240
77072228,1,7350
77080995,3,5460
77154285,1,6120
77238486,1,1295
77261532,2,10500
77266343,2,776
77327006,1,420
77336046,1,4366
77336486,1,5320
77450308,1,10140
77471206,1,4350
77488720,1,87
77508899,1,5628
77548260,6,17040
77646694,1,1127
77647230,1,0
77652983,1,4560
77665093,5,420
77687233,1,540
77717187,1,840
77753121,1,1472
77763763,1,125
77847269,1,0
77928628,1,5130
77974646,1,176
77993517,3,9180
78044388,1,19000
78113164,1,13640
78144018,1,4180
78153273,1,510
78284784,1,100
78287290,3,1890
78288834,1,0
78299992,1,250
78326216,1,360
78350239,1,48
78391113,1,4050
78488982,2,0
78566816,1,156
78580098,1,9180
78587747,1,0
78591611,4,8160
78597823,1,3120
78623862,1,5580
78649792,2,810
78690204,2,3456
78764125,1,720
78766105,1,10075
78845043,2,8632
78852370,1,0
78934832,1,360
78971891,1,1200
79003515,1,720
79003823,1,0
79020973,2,320
79102934,1,5664
79135086,1,0
79148350,1,800
79156055,2,956
79205431,1,8730
79228669,3,5067
79237707,2,2460
79241476,1,0
79253366,6,4056
79302770,1,9900
79303584,1,75
79306296,1,1100
79381131,2,806
79432430,1,0
79456732,1,440
79467759,1,0
79474803,4,12141
79500346,3,9120
79617843,1,18720
79663506,2,5173
79674582,2,1060
79821016,1,0
79926518,3,0
79979411,1,3360
79987687,2,0
80018320,1,0
80027891,2,5040
80063244,3,112080
80091051,2,2140
80195214,1,0
80206422,1,0
80229379,2,3885
80255410,1,2880
80260087,1,7072
80339773,1,10800
80408291,1,1740
80429297,2,4480
80463236,4,2940
80474150,2,1092
80479514,2,8160
80490482,1,300
80527618,1,0
80530331,3,8420
80531081,1,50
80533149,1,9984
80534430,1,350
80536835,1,480
80572336,1,3040
80627125,1,2304
80649742,2,25370
80653898,1,4070
80682332,1,1540
80714358,1,14208
80729688,1,4080
80740340,1,13320
80750916,1,0
80832046,3,6900
80849139,1,0
80851299,1,4320
80861731,1,10200
80938428,1,0
80951609,4,20980
81022344,1,0
81055685,1,0
81067583,1,118
81084658,1,195
81105486,2,1316
81143689,2,1200
81171677,1,3744
81174186,1,255
81232989,4,650
81287680,1,1862
81298020,1,819
81317962,1,972
81403441,1,60
81411210,1,540
81412904,1,200
81420994,1,4752
81431637,1,24978
81457289,1,1040
81459077,1,540
81495586,1,0
81593951,2,82602
81620048,1,105
81656399,1,2368
81670000,1,160
81703026,1,60
81704350,1,60
81711867,1,756
81795694,1,0
81852076,1,11748
81954608,1,2522
82070446,2,550
82087921,1,1080
82101586,1,0
82156768,1,8526
82269614,1,4270
82276526,1,5428
82321835,1,105
82375547,1,5148
82407356,1,1357
82436463,1,0
82441284,1,108
82444141,1,180
82517903,1,1920
82620250,3,4495
82659197,1,2800
82708800,1,1824
82728112,1,210
82825721,1,0
82849185,1,296
82873662,1,12210
83073512,1,420
83073837,1,656
83080044,1,0
83091571,1,13464
83125849,1,90
83152037,1,210
83287018,3,6292
83323151,1,1250
83350322,1,160
83377545,1,180
83384878,1,120
83439249,1,0
83451267,1,0
83455687,2,1300
83477402,2,17485
83530428,1,22197
83532802,1,420
83545049,2,636
83548422,2,21920
83555865,1,16185
83560879,1,6588
83570349,1,2300
83680999,1,0
83716055,3,1206
83729541,1,200
83729645,2,2800
83882118,1,864
83890823,1,4796
83980731,1,2128
84025434,1,1809
84037865,1,216
84095826,1,880
84125915,1,1176
84131315,1,0
84285674,1,240
84290244,1,200
84290339,1,0
84383287,1,3752
84395672,1,0
84411650,1,176
84412402,1,1932
84453923,2,3206
84462162,1,725
84479479,1,260
84511613,4,3550
84540178,1,540
84563242,1,48
84628557,2,720
84649711,1,280
84725781,1,0
84756751,1,0
84829157,2,2770
84840054,2,18360
84865060,1,0
84866858,1,0
84911757,1,520
84912886,1,44
85034336,1,360
85041718,1,120
85067293,1,6200
85100419,3,835
85111146,2,1525
85132746,2,22365
85142434,3,4680
85244156,1,500
85283418,3,87240
85337123,1,840
85351234,1,0
85376805,1,29
85401439,1,4800
85425449,1,540
85425783,2,7372
85528266,1,18080
85686018,1,19380
85736845,1,0
85793255,2,1276
85808864,1,1520
85827943,1,3404
85851231,1,3360
85865864,1,3510
85868311,2,4782
85870267,1,2775
85911025,1,3200
85914677,1,8904
85927207,1,1435
85938081,1,2800
85980658,1,2200
86038453,1,11040
86042965,2,4082
86066894,1,24380
86070767,1,1950
86125601,1,201
86238088,1,0
86250982,2,5055
86263793,2,205
86269548,2,5925
86273859,1,0
86353676,1,3600
86452434,1,990
86473575,1,0
86522217,1,1600
86531779,1,2400
86551441,39,29010
86640357,1,260
86657317,1,2400
86669952,1,0
86690735,1,10944
86858388,2,2610
87013521,1,9632
87033390,1,0
87120459,1,2400
87133245,4,3640
87259944,1,25
87264987,1,0
87273019,3,860
87330218,1,5300
87433771,1,4680
87442271,1,0
87473445,2,584
87486897,1,80
87521771,1,0
87522783,2,7760
87527509,2,4800
87532612,1,0
87553657,1,300
87594395,2,3060
87595182,1,8364
87680266,1,0
87739170,1,7786
87808117,1,400
87823556,1,552
87860055,1,16975
87927191,1,0
87947454,1,0
88003823,1,700
88067845,2,3670
88080980,1,5148
88106220,2,16605
88159687,1,756
88178070,1,8366
88266123,2,1740
88326520,1,105
88352902,1,450
88381818,1,0
88465976,1,90
88479000,1,6412
88490599,1,85
88496132,1,0
88510779,1,2680
88554875,2,1728
88611731,1,325
88628010,1,80
88650021,2,360
88710965,4,8540
88726562,3,21160
88851138,1,0
88852747,3,29920
88868088,1,208
88896745,1,3360
88931469,2,4406
88941026,2,6186
88945259,1,110
88965012,1,3780
88981507,3,2790
88985218,1,3290
89050640,1,2960
89062315,1,330
89109224,9,8512
89114493,2,2865
89347269,1,2040
89367617,1,0
89386463,1,4640
89398880,1,5548
89400040,1,300
89472628,1,21000
89479343,1,6018
89487341,1,1560
89493327,1,460
89506385,1,6960
89566148,1,1250
89577477,1,3360
89676070,1,4000
89691645,2,3814
89710287,1,900
89850581,1,0
89874681,1,0
89880638,1,5916
90000430,2,7652
90171563,1,6018
90172259,1,1280
90252281,2,200
90260765,1,5160
90311866,2,2000
90614068,3,475
90622922,2,1299
90674887,2,8290
90760975,1,40
90782941,1,700
90914553,1,98
90958491,2,4920
90965119,1,0
91048534,1,9300
91085566,1,625
91290099,1,90
91296786,1,11160
91306413,1,480
91308090,1,90
91442087,1,200
91613528,1,27666
91623394,2,0
91694483,1,225
91710563,1,158
91715684,1,1320
91742574,1,0
91804489,1,4950
91809774,1,7030
91911634,1,0
91949862,1,819
91994801,1,1400
92001643,1,48
92024297,2,3276
92048929,1,390
92248178,1,280
92392823,1,0
92406636,1,108
92460963,1,0
92469221,1,2808
92501872,1,288
92512064,1,960
92523651,2,2940
92527423,1,150
92618397,1,3520
92639462,1,10100
92792580,2,1295
92818279,1,720
92852092,4,1200
92860424,1,4312
92915364,1,2850
92983140,1,962
93089797,1,203
93112619,9,43894
93128448,1,0
93144807,1,1300
93255775,1,120
93326624,1,8900
93341790,1,0
93365623,1,13440
93433349,1,464
93508294,1,10488
93517222,1,735
93601355,1,396
93630330,2,4705
93635883,1,928
93644379,2,6768
93648293,1,308
93667139,2,17004
93726371,1,80
93829000,1,58
93885912,1,110
93913750,1,150
93915198,1,6903
93924461,1,1232
94054158,1,320
94055503,1,3240
94087673,3,8200
94168856,2,1125
94194740,1,646
94198865,1,135
94221029,3,4334
94228961,1,150
94232368,2,5460
94242660,1,60
94292803,3,2080
94350803,1,0
94351757,1,0
94445627,2,1100
94453644,1,528
94462704,1,490
94499867,1,3900
94518256,1,700
94751180,2,154
94764239,1,0
94778667,1,2340
94794444,2,7620
94851783,1,266
94858265,1,2400
94910024,1,75
94914459,1,520
94960837,1,2925
94981605,2,3040
95090627,1,45000
95098626,1,0
95106814,2,4160
95124893,2,724
95141234,1,204
95147123,1,595
95291697,1,680
95335065,1,0
95418277,1,4180
95419013,2,1294
95438875,1,0
95524128,1,936
95556596,1,672
95565455,1,3753
95822184,1,1890
96016691,9,3968
96021520,1,0
96048706,1,400
96059557,1,252
96081778,1,1800
96133078,1,0
96148698,2,12525
96163213,2,2495
96176240,1,0
96181690,1,2520
96268527,2,9655
96299106,6,3040
96310012,1,17680
96324198,1,100
96328040,1,0
96337383,2,180
96438134,1,0
96629960,1,2740
96644578,4,32799
96646944,1,640
96692884,1,66
96703859,2,1197
96791739,1,450
96870292,1,70
96917715,1,990
